MarkerName,SampleName,X,Y,R,ratio
mrk004,N065,848.51255,1003.26408,1851.77663,0.541784610382517
mrk004,N067,548.98943,1270.91867,1819.9081,0.698342223983727
mrk004,N068,567.78181,791.04028,1358.82209,0.582151472088594
mrk004,N069,401.8339,926.07439,1327.90829,0.697393334294193
mrk004,N070,884.24095,926.89874,1811.13969,0.511776504660444
mrk004,N072,639.05428,1301.68505,1940.73933,0.670716066747614
mrk004,N073,739.66312,837.39444,1577.05756,0.530985337022195
mrk004,N075,631.76183,796.42985,1428.19168,0.557649131522738
mrk004,N076,529.37045,1069.72945,1599.0999,0.668957236505362
mrk004,N077,365.47356,1486.57837,1852.05193,0.802665598042923
mrk004,N078,734.81554,1309.60117,2044.41671,0.640574479554122
mrk004,N079,568.01531,1898.82103,2466.83634,0.769739361793251
mrk004,N081,343.00272,1452.61674,1795.61946,0.808978055962927
mrk004,N082,671.52369,1344.11138,2015.63507,0.666842624443918
mrk004,N083,426.72634,1811.91481,2238.64115,0.80938153486547
mrk004,N086,801.87258,896.47337,1698.34595,0.52785085983218
mrk004,N087,343.15127,1319.15416,1662.30543,0.79356906149311
mrk004,N088,624.09368,1075.26286,1699.35654,0.632747063191342
mrk004,N090,716.34294,813.75427,1530.09721,0.531831745513738
mrk004,N091,334.84599,1400.85617,1735.70216,0.807083267096931
mrk004,N092,589.08598,1272.64125,1861.72723,0.683580940049956
mrk004,N093,574.24993,1153.0382,1727.28813,0.667542478856727
mrk004,N094,827.37858,980.96309,1808.34167,0.542465567361504
mrk004,N095,636.07923,794.57043,1430.64966,0.555391338785206
mrk004,N096,581.52704,1212.79551,1794.32255,0.675907188481803
mrk004,N099,875.64735,986.87657,1862.52392,0.529859809800456
mrk004,N102,704.28674,1274.24571,1978.53245,0.644035790264648
mrk004,N103,652.11855,1226.29377,1878.41232,0.652835246523511
mrk004,N104,591.00264,849.96877,1440.97141,0.589858177685843
mrk004,N105,736.10485,893.54419,1629.64904,0.548304676692842
mrk004,N106,686.70098,904.9375,1591.63848,0.568557188941549
mrk004,N107,613.12297,1123.56007,1736.68304,0.646957472447016
mrk004,N108,554.10647,1049.66218,1603.76865,0.654497255573614
mrk004,N110,595.48142,1352.22474,1947.70616,0.694265268432483
mrk004,N111,620.1273,1160.11399,1780.24129,0.651661095895602
mrk004,N112,606.2186,1153.97838,1760.19698,0.655596159470743
mrk004,N113,379.14416,1484.10211,1863.24627,0.796514198845008
mrk004,N114,649.91861,1211.48703,1861.40564,0.650845255846544
mrk004,N116,974.60817,1004.94536,1979.55353,0.507662634412316
mrk004,N119,609.0415,1128.49209,1737.53359,0.649479294383023
mrk004,N121,644.38602,834.97451,1479.36053,0.564415835807111
mrk004,N122,802.82355,939.48898,1742.31253,0.539219550926377
mrk004,N124,720.98905,1205.81282,1926.80187,0.62581048875565
mrk004,N125,814.73711,923.99658,1738.73369,0.531419265246997
mrk004,N126,334.52033,1255.85036,1590.37069,0.789658893927428
mrk004,N127,550.5343,1090.49532,1641.02962,0.664518974374149
mrk004,N130,661.62249,913.96113,1575.58362,0.580077831730695
mrk004,N131,603.12246,1250.20469,1853.32715,0.674573126498471
mrk004,N134,951.71344,957.54617,1909.25961,0.501527484782439
mrk004,N135,642.01862,1440.18149,2082.20011,0.691663343539061
mrk004,N136,767.46934,933.08935,1700.55869,0.548695764213818
mrk004,N137,357.82028,1706.79931,2064.61959,0.826689487141793
mrk004,N141,774.97054,1013.75122,1788.72176,0.566746177449085
mrk004,N143,392.48072,1395.2834,1787.76412,0.780462805126663
mrk004,N146,679.33438,791.42418,1470.75856,0.538106118518868
mrk004,N147,618.79974,1154.35756,1773.1573,0.651018135841642
mrk004,N149,551.7537,1229.54951,1781.30321,0.690252789697718
mrk004,N150,869.87924,1056.05123,1925.93047,0.548332998750469
mrk004,N152,383.60127,1554.16498,1937.76625,0.802039451352814
mrk004,N153,842.80061,966.44637,1809.24698,0.534170503354937
mrk004,N154,669.79204,1185.09172,1854.88376,0.638903496572745
mrk004,N155,359.57919,1460.16258,1819.74177,0.802400980222595
mrk004,N156,536.18515,1202.64935,1738.8345,0.691641067623169
mrk004,N157,739.91888,1035.09931,1775.01819,0.583148564804285
mrk004,N158,776.279,972.10268,1748.38168,0.556001410401418
mrk004,N159,805.81374,946.13573,1751.94947,0.540047385042446
mrk004,N162,591.62296,1168.78434,1760.4073,0.663928364759678
mrk004,N163,780.56016,899.88612,1680.44628,0.535504247121782
mrk004,N164,678.4198,1243.11262,1921.53242,0.646938145337147
mrk004,N165,1284.3352,1958.17652,3242.51172,0.603907306771431
mrk004,N167,696.23932,1406.35265,2102.59197,0.668866175685052
mrk004,N168,850.50214,889.23508,1739.73722,0.511131836335605
mrk004,N169,664.85851,1178.3807,1843.23921,0.639298846078692
mrk004,N170,339.88461,1417.02068,1756.90529,0.806543578680897
mrk004,N171,547.76383,1162.7489,1710.51273,0.679766294402264
mrk004,N172,585.15794,1172.00204,1757.15998,0.666986531300354
mrk004,N173,640.37026,1182.27565,1822.64591,0.648658987197354
mrk004,N176,768.95724,974.73574,1743.69298,0.559006517305587
mrk004,N178,690.72094,1140.49706,1831.218,0.622807912547823
mrk004,N184,523.74147,1286.12868,1809.87015,0.710619311556688
mrk004,N185,660.50118,1265.64526,1926.14644,0.657086727009188
mrk004,N186,416.62214,1956.37809,2373.00023,0.824432322115704
mrk004,N190,572.7873,1187.12008,1759.90738,0.67453554288749
mrk004,N191,533.7331,1156.59094,1690.32404,0.68424214093293
mrk004,N192,338.94272,1326.92914,1665.87186,0.796537339912807
mrk004,N193,774.25675,898.41565,1672.6724,0.537113932172253
mrk004,N195,382.97899,1445.55704,1828.53603,0.79055431026973
mrk004,N196,360.06441,1401.25071,1761.31512,0.795570704008945
mrk004,N197,504.00924,1204.97935,1708.98859,0.705083320655757
mrk004,N198,838.52389,945.57239,1784.09628,0.530000763187511
mrk004,N199,667.13018,1111.45709,1778.58727,0.624910066965677
mrk004,N200,571.01728,1160.4016,1731.41888,0.670202695259971
mrk004,N207,386.59671,1655.00001,2041.59672,0.810640021992198
mrk004,N208,390.89974,1547.77053,1938.67027,0.7983670838466
mrk004,N209,728.81168,913.24548,1642.05716,0.556159372673726
mrk004,N210,637.82321,976.65518,1614.47839,0.604935430569622
mrk004,N211,700.25216,900.76575,1601.01791,0.562620658003757
mrk004,N212,344.26661,1504.81292,1849.07953,0.813817305089089
mrk004,N213,502.91364,1293.31739,1796.23103,0.72001728530433
mrk004,N214,664.52545,1208.13297,1872.65842,0.64514326643724
mrk004,N215,375.19889,1518.55189,1893.75078,0.801875255201215
mrk004,N216,370.66345,1476.89231,1847.55576,0.799376312193143
mrk004,N217,586.33658,1096.03761,1682.37419,0.65148265856361
mrk004,N222,747.86038,968.46983,1716.33021,0.564267775721316
mrk004,N223,659.7345,1085.10012,1744.83462,0.621892818701637
mrk004,N227,525.63034,1240.15622,1765.78656,0.702325098680103
mrk004,N230,689.88588,1171.02009,1860.90597,0.629274186271754
mrk004,N231,757.77421,897.97747,1655.75168,0.542338250866217
mrk004,N232,479.18533,1242.18111,1721.36644,0.721625030635546
mrk004,N234,306.56351,1401.39985,1707.96336,0.820509317014857
mrk004,N235,786.02588,952.23638,1738.26226,0.547809385219006
mrk004,N237,405.94169,1367.0001,1772.94179,0.771034958795799
mrk004,N243,775.58912,850.77486,1626.36398,0.52311467203055
mrk004,N244,369.68417,1430.44499,1800.12916,0.794634641660935
mrk004,N247,340.80342,1441.21479,1782.01821,0.808754243874983
mrk004,N248,466.5638,1132.43023,1598.99403,0.708214170130454
mrk004,N251,1029.23223,1159.49375,2188.72598,0.529757384247799
mrk004,N252,915.24769,1032.26771,1947.5154,0.530043413263895
mrk004,N254,599.41852,1120.8265,1720.24502,0.651550498312153
mrk004,N255,864.48908,1054.64343,1919.13251,0.549541745817229
mrk004,N256,570.18068,1167.27023,1737.45091,0.671829185666028
mrk004,N257,341.81238,1484.93623,1826.74861,0.81288482819757
mrk004,N260,548.31811,1166.97243,1715.29054,0.680335140191469
mrk004,N263,738.27728,849.84854,1588.12582,0.535126706774404
mrk004,N265,768.0276,1021.26897,1789.29657,0.570765622157315
mrk004,N266,430.36795,891.65193,1322.01988,0.674461816716402
mrk004,N267,610.75091,1196.20575,1806.95666,0.66200024410104
mrk004,N268,628.87186,1265.84524,1894.7171,0.668091948924723
mrk004,N269,740.32593,1050.09941,1790.42534,0.586508348904401
mrk004,N270,738.2114,893.97725,1632.18865,0.547716864714137
mrk004,N271,776.86575,894.73636,1671.60211,0.535256778301147
mrk004,N272,696.2338,1054.09979,1750.33359,0.602227938732525
mrk004,N273,570.57695,1213.79243,1784.36938,0.68023607869801
mrk004,P1a,449.0294,1943.26355,2392.29295,0.812301666482777
mrk004,P2a,576.10347,1136.94114,1713.04461,0.663696166091086
mrk004,P2b,545.0318,1005.2975,1550.3293,0.648441269864409
mrk004,P3a,584.83504,1078.41128,1663.24632,0.648377373232366
mrk004,P3b,732.38117,1158.33696,1890.71813,0.612643916414976
mrk004,P4a,NA,NA,NA,NA
mrk005,AP001,697.28024,1487.28705,2184.56729,0.680815398458154
mrk005,AP002,403.15117,1922.21003,2325.3612,0.826628581400601
mrk005,AP003,404.23114,2002.94481,2407.17595,0.83207245818487
mrk005,AP004,423.1768,1746.85373,2170.03053,0.804990393384005
mrk005,AP005,396.89935,1788.2571,2185.15645,0.818365705576825
mrk005,AP006,494.54234,1793.81214,2288.35448,0.783887354724868
mrk005,AP010,386.75698,1820.63372,2207.3907,0.824789974878484
mrk005,AP011,378.44105,1626.50617,2004.94722,0.811246377847293
mrk005,AP012,721.76537,1467.62925,2189.39462,0.670335642827148
mrk005,AP013,730.76161,1369.96634,2100.72795,0.652138864530269
mrk005,AP014,397.99282,1826.09498,2224.0878,0.821053458411129
mrk005,AP015,498.38235,2036.39571,2534.77806,0.803382253513745
mrk005,AP016,367.71051,1858.30149,2226.012,0.834811982145649
mrk005,AP017,1071.88695,1184.51059,2256.39754,0.524956515419708
mrk005,AP018,359.89213,1718.41911,2078.31124,0.826834343637578
mrk005,AP020,410.11045,1805.02416,2215.13461,0.814859806646243
mrk005,AP024,423.60557,1781.78854,2205.39411,0.807922961216215
mrk005,AP026,782.39403,1563.22899,2345.62302,0.666445109325368
mrk005,AP027,417.37605,1637.78936,2055.16541,0.796913645992125
mrk005,AP028,365.59704,1958.04449,2323.64153,0.842662030575775
mrk005,AP032,348.95092,1635.13472,1984.08564,0.824125071536731
mrk005,AP035,397.38765,1775.45604,2172.84369,0.817111717778466
mrk005,AP036,386.5893,1757.29358,2143.88288,0.819677976065558
mrk005,AP037,405.61686,1903.01296,2308.62982,0.824304071408035
mrk005,AP038,334.92945,1895.70193,2230.63138,0.849849933519719
mrk005,AP039,375.54529,1905.69179,2281.23708,0.835376474767805
mrk005,AP040,357.75501,1748.83407,2106.58908,0.830173329294957
mrk005,AP041,673.5349,1561.27305,2234.80795,0.698616205477522
mrk005,AP042,414.13007,1738.97893,2153.109,0.807659496105399
mrk005,AP043,355.14545,1642.80097,1997.94642,0.822244757694753
mrk005,AP044,344.38224,1661.43216,2005.8144,0.828308022915779
mrk005,AP046,320.67633,1939.70727,2260.3836,0.858131898497228
mrk005,AP047,387.6518,1844.27593,2231.92773,0.82631525439222
mrk005,AP049,421.13798,1746.95189,2168.08987,0.805756216184895
mrk005,AP050,454.89133,1784.14103,2239.03236,0.796835750064818
mrk005,AP051,447.61429,1829.34622,2276.96051,0.803415874788272
mrk005,AP052,370.05287,1820.8299,2190.88277,0.831094171232174
mrk005,AP053,735.08858,1476.43549,2211.52407,0.667609957326849
mrk005,AP054,329.44123,1708.52754,2037.96877,0.838348244168629
mrk005,AP055,362.394,1723.56578,2085.95978,0.826269900563471
mrk005,AP056,365.95489,1772.77278,2138.72767,0.828891309944103
mrk005,AP057,369.86799,1645.0265,2014.89449,0.816433072880159
mrk005,AP058,624.28802,1338.95375,1963.24177,0.682011645463309
mrk005,AP059,388.64631,1829.1068,2217.75311,0.824756728669405
mrk005,AP061,341.31543,1465.40249,1806.71792,0.811085379614766
mrk005,AP062,383.45397,1779.27212,2162.72609,0.822698781980292
mrk005,AP066,632.76574,1611.14602,2243.91176,0.718007743762616
mrk005,AP067,331.43485,1601.57759,1933.01244,0.828539722175818
mrk005,AP068,528.69551,1892.62674,2421.32225,0.781650083957226
mrk005,AP069,327.07971,1795.88133,2122.96104,0.845932306887742
mrk005,AP070,400.23748,1540.74328,1940.98076,0.793796266172159
mrk005,AP071,369.71618,1822.74589,2192.46207,0.831369406541204
mrk005,AP072,438.57536,1953.1141,2391.68946,0.816625290475629
mrk005,AP073,346.86478,1618.7533,1965.61808,0.823533989878644
mrk005,AP074,339.04648,1714.89337,2053.93985,0.834928720040171
mrk005,AP075,336.05895,1751.93964,2087.99859,0.839052118325425
mrk005,AP077,394.58681,1877.35898,2271.94579,0.826322084031767
mrk005,AP078,368.26708,1738.59732,2106.8644,0.825206083504947
mrk005,AP079,353.80981,1499.80779,1853.6176,0.80912470295923
mrk005,AP080,438.72643,1971.74228,2410.46871,0.817991236235545
mrk005,AP081,396.76452,2001.49421,2398.25873,0.834561419484544
mrk005,AP084,377.64986,1894.9239,2272.57376,0.833822837063823
mrk005,AP085,418.71189,1920.82552,2339.53741,0.821027914231985
mrk005,AP089,351.25922,2043.27257,2394.53179,0.853307765022406
mrk005,AP092,489.29825,1392.95185,1882.2501,0.740046102268769
mrk005,AP093,348.78742,1823.8668,2172.65422,0.839464827495652
mrk005,AP094,412.08471,1705.6748,2117.75951,0.805414775353789
mrk005,AP095,330.91732,1768.40242,2099.31974,0.842369261959114
mrk005,AP096,363.66924,1676.94135,2040.61059,0.821784106295361
mrk005,AP097,304.80552,1665.9742,1970.77972,0.845337600693395
mrk005,AP099,420.24697,1697.90931,2118.15628,0.801597750851509
mrk005,AP100,734.92727,1461.1938,2196.12107,0.665352115582589
mrk005,AP103,364.81534,2091.06424,2455.87958,0.851452268681675
mrk005,AP104,416.09343,1981.58654,2397.67997,0.826459979978062
mrk005,AP105,521.72452,1800.5243,2322.24882,0.775336511959128
mrk005,AP110,369.72914,1719.41675,2089.14589,0.823023781264026
mrk005,AP111,336.89704,1810.45654,2147.35358,0.843110588243227
mrk005,AP112,717.90824,1468.25223,2186.16047,0.671612285625126
mrk005,AP114,323.41015,1637.30333,1960.71348,0.835054864824003
mrk005,AP115,526.12049,1457.34782,1983.46831,0.734747216606652
mrk005,AP116,445.25401,1728.49477,2173.74878,0.795167678023953
mrk005,AP118,362.96723,2010.40363,2373.37086,0.847066787531048
mrk005,AP119,694.43935,1574.75179,2269.19114,0.693970535245436
mrk005,AP120,393.08309,1913.05146,2306.13455,0.829548935035035
mrk005,AP122,401.31467,1918.19769,2319.51236,0.826983172445781
mrk005,AP131,393.6994,1964.12436,2357.82376,0.833024246053064
mrk005,AP132,791.62615,1705.58348,2497.20963,0.68299571630276
mrk005,AP133,367.52291,1884.78615,2252.30906,0.836823943690925
mrk005,AP134,362.69836,2034.59807,2397.29643,0.848705251690547
mrk005,AP135,756.43145,1512.5759,2269.00735,0.666624504323444
mrk005,AP136,760.75752,1608.693,2369.45052,0.678930826544544
mrk005,AP137,356.03515,1693.86347,2049.89862,0.826315727750478
mrk005,AP138,367.5647,1804.97643,2172.54113,0.830813467729377
mrk005,AP139,371.99533,1906.54608,2278.54141,0.836739710602846
mrk005,AP140,780.09695,1516.84736,2296.94431,0.660376202155289
mrk005,AP141,907.41863,1669.19302,2576.61165,0.64782483615643
mrk005,AP151,352.944855,2085.7919,2438.736755,0.855275542029546
mrk005,AP152,412.28171,2198.49226,2610.77397,0.842084487306268
mrk005,K001,834.33173,1578.95875,2413.29048,0.654276293337054
mrk005,K002,431.09715,2054.24105,2485.3382,0.826543868355623
mrk005,K003,831.53579,1614.11272,2445.64851,0.659993745380852
mrk005,K004,734.3086,1393.63156,2127.94016,0.654920465432637
mrk005,K007,905.56583,1738.51458,2644.08041,0.657511992988141
mrk005,K008,395.87745,1904.60621,2300.48366,0.827915556679068
mrk005,K009,392.17469,1885.95019,2278.12488,0.82785197886079
mrk005,K010,804.54166,1440.94044,2245.4821,0.641706491447872
mrk005,K011,829.03852,1414.35546,2243.39398,0.630453443581051
mrk005,K012,794.40447,1533.46205,2327.86652,0.658741399829059
mrk005,K013,395.99627,2060.67274,2456.66901,0.838807642222832
mrk005,K014,361.00127,1867.06712,2228.06839,0.837975678116415
mrk005,K015,819.15672,1559.17938,2378.3361,0.655575711103237
mrk005,K016,440.78891,2073.90503,2514.69394,0.824714688738622
mrk005,K017,763.61122,1520.66238,2284.2736,0.665709387877179
mrk005,K019,420.93203,1964.92171,2385.85374,0.82357173746954
mrk005,K021,308.66038,1910.10469,2218.76507,0.860886407410407
mrk005,K022,450.89733,1829.28334,2280.18067,0.802253682818915
mrk005,K023,685.50046,1514.41478,2199.91524,0.688396876599664
mrk005,K024,530.50194,1633.51419,2164.01613,0.754853056478835
mrk005,K026,775.78858,1485.2386,2261.02718,0.65688666334387
mrk005,K027,393.43481,2091.12921,2484.56402,0.841648350844266
mrk005,K029,854.1164,1839.37179,2693.48819,0.682895806571181
mrk005,K030,364.83318,1811.30286,2176.13604,0.832348174335645
mrk005,K031,762.22233,1537.56277,2299.7851,0.668568019681491
mrk005,K032,330.94401,1587.56592,1918.50993,0.827499454224873
mrk005,K033,410.1644,2114.93302,2525.09742,0.83756492056453
mrk005,K034,407.23017,2013.19636,2420.42653,0.831752724177916
mrk005,K035,759.84281,1513.98838,2273.83119,0.665831477137931
mrk005,K039,337.13943,2030.84645,2367.98588,0.857626080946057
mrk005,K040,739.30774,1580.51261,2319.82035,0.681308192679662
mrk005,K041,789.43867,1540.66791,2330.10658,0.661200617698784
mrk005,K042,376.15449,1956.93426,2333.08875,0.838774032920951
mrk005,K043,906.72428,1774.73557,2681.45985,0.661854239585202
mrk005,K044,756.28995,1565.43262,2321.72257,0.67425481417446
mrk005,K045,385.79,1958.89635,2344.68635,0.835462001132902
mrk005,K046,415.78246,2003.49038,2419.27284,0.828137424962783
mrk005,K049,357.78244,1925.96974,2283.75218,0.843335698534506
mrk005,K050,379.00534,1987.65805,2366.66339,0.839856676871991
mrk005,K051,850.04631,1652.1034,2502.14971,0.660273601294624
mrk005,K052,367.90794,1852.10349,2220.01143,0.834276555954489
mrk005,K053,494.36747,1839.525,2333.89247,0.788178985812487
mrk005,K054,326.8653,1758.17316,2085.03846,0.843232963673965
mrk005,K055,884.06679,1520.52768,2404.59447,0.632342666911315
mrk005,K056,845.50196,1544.27332,2389.77528,0.646200223478753
mrk005,K058,878.21883,1683.72587,2561.9447,0.657206172326827
mrk005,K059,842.77387,1617.98732,2460.76119,0.657514969991867
mrk005,K060,682.24605,1547.80122,2230.04727,0.694066552230527
mrk005,K062,340.96296,1697.59507,2038.55803,0.832743068883842
mrk005,K063,757.19287,1549.32237,2306.51524,0.671715644072657
mrk005,K064,368.086,2065.85553,2433.94153,0.848769579933171
mrk005,K065,407.73279,1924.28485,2332.01764,0.825158788249989
mrk005,K066,385.3157,1955.77683,2341.09253,0.835412015944539
mrk005,K067,403.1573,1948.33006,2351.48736,0.82855221471401
mrk005,K068,393.09089,1761.10904,2154.19993,0.817523487710818
mrk005,K069,382.09041,1787.71814,2169.80855,0.823905934005099
mrk005,K070,863.85785,1619.31197,2483.16982,0.652114872272409
mrk005,K071,361.21969,2032.66227,2393.88196,0.849107142275302
mrk005,K072,375.78393,1818.82936,2194.61329,0.828769864963317
mrk005,K073,856.49781,1602.22459,2458.7224,0.651649242712394
mrk005,K074,395.09472,1801.94121,2197.03593,0.820169204060309
mrk005,K077,415.14064,2090.48515,2505.62579,0.834316584041865
mrk005,K078,362.12819,1712.0798,2074.20799,0.825413752263099
mrk005,K080,392.14981,1949.42767,2341.57748,0.832527510471274
mrk005,K082,835.2831,1527.09019,2362.37329,0.646422052122
mrk005,K085,461.76991,2039.67079,2501.4407,0.81539841819956
mrk005,K086,788.34042,1595.23163,2383.57205,0.669260922907701
mrk005,K088,776.32005,1606.63875,2382.9588,0.674220112408154
mrk005,K089,747.216,1634.32101,2381.53701,0.686246320396255
mrk005,K090,847.12546,1754.55542,2601.68088,0.674393017793942
mrk005,K091,715.52042,1736.74338,2452.2638,0.70822045328076
mrk005,K093,853.94308,1725.23002,2579.1731,0.668908193870353
mrk005,K095,780.37185,1655.26259,2435.63444,0.679602227171661
mrk005,K096,785.69549,1530.15699,2315.85248,0.660731632612454
mrk005,K097,795.57795,1517.50326,2313.08121,0.656052737551744
mrk005,K098,428.21918,2016.07427,2444.29345,0.824808604711517
mrk005,K099,770.14302,1604.82156,2374.96458,0.675724418593224
mrk005,K100,790.30646,1666.37291,2456.67937,0.678302968775286
mrk005,K101,379.09078,1886.62352,2265.7143,0.832683767763658
mrk005,K102,387.93352,1973.33437,2361.26789,0.835709653426914
mrk005,K103,382.96684,2019.24325,2402.21009,0.840577291056171
mrk005,K104,400.0629,2107.63106,2507.69396,0.840465819840313
mrk005,K105,359.78366,1908.67212,2268.45578,0.841397102305428
mrk005,K106,791.92658,1626.80509,2418.73167,0.672586012817205
mrk005,K107,435.81655,2045.89457,2481.71112,0.82438868630286
mrk005,K108,441.91594,2051.91759,2493.83353,0.822796536062293
mrk005,K109,792.379,1536.32125,2328.70025,0.659733364137355
mrk005,K111,481.35114,1865.65449,2347.00563,0.794908399942782
mrk005,K113,410.56778,1879.42888,2289.99666,0.820712498331766
mrk005,K115,798.63354,1538.61001,2337.24355,0.658301104307251
mrk005,K116,444.41185,1793.14704,2237.55889,0.801385406218292
mrk005,K118,359.01772,1846.42042,2205.43814,0.83721251868801
mrk005,K119,796.57622,1525.05042,2321.62664,0.65688874934688
mrk005,K120,654.47949,1401.14512,2055.62461,0.68161526826632
mrk005,K121,377.83964,1717.29263,2095.13227,0.819658335938857
mrk005,K123,373.43344,1816.01572,2189.44916,0.829439547251236
mrk005,K124,598.02183,1361.92568,1959.94751,0.694878650092012
mrk005,K126,572.96718,1409.24684,1982.21402,0.710945854373485
mrk005,K128,318.3928,1815.33039,2133.72319,0.850780644137818
mrk005,K130,934.60175,2040.60537,2975.20712,0.685870021042434
mrk005,K131,651.62731,1305.30228,1956.92959,0.667015454551944
mrk005,K132,860.0119,1523.27415,2383.28605,0.639148687166612
mrk005,K134,401.49404,1789.83472,2191.32876,0.816780554643932
mrk005,K135,315.84437,1704.28064,2020.12501,0.843651076821231
mrk005,K137,326.77996,1831.06902,2157.84898,0.848562173243468
mrk005,K138,612.03167,1554.59345,2166.62512,0.717518427922593
mrk005,K140,360.06917,1671.76149,2031.83066,0.822785836886623
mrk005,K141,750.10766,1486.57346,2236.68112,0.664633615720778
mrk005,K142,706.41663,1554.77021,2261.18684,0.687590331986896
mrk005,K144,607.44929,1665.90703,2273.35632,0.732796269262357
mrk005,K147,327.90972,1585.175,1913.08472,0.82859634151487
mrk005,K148,349.74117,1692.73182,2042.47299,0.82876582862425
mrk005,K151,431.23737,1870.95395,2302.19132,0.812683956257814
mrk005,K152,392.40756,1624.12531,2016.53287,0.805404828337859
mrk005,K154,538.78948,1354.84094,1893.63042,0.715472737283128
mrk005,K155,361.10605,1961.04836,2322.15441,0.844495246119314
mrk005,K156,556.71762,1446.91649,2003.63411,0.722146065880262
mrk005,K157,847.1669,1511.25665,2358.42355,0.64079102754889
mrk005,K158,395.14383,1737.62301,2132.76684,0.814727131635261
mrk005,K159,341.31543,1901.32301,2242.63844,0.847806305326685
mrk005,K160,354.93939,1917.39775,2272.33714,0.843799855333087
mrk005,K161,403.37216,1799.95309,2203.32525,0.816925730778967
mrk005,K162,673.01952,1402.47208,2075.4916,0.675730067999311
mrk005,K163,288.49288,1797.50845,2086.00133,0.86170052921299
mrk005,K165,623.81197,1402.42665,2026.23862,0.692133017383708
mrk005,K166,392.04665,1813.68234,2205.72899,0.822259828030823
mrk005,K167,699.87223,1612.05794,2311.93017,0.697277954549985
mrk005,K169,395.39518,1792.03673,2187.43191,0.819242291294909
mrk005,K171,658.19073,1344.76548,2002.95621,0.671390354559973
mrk005,K172,713.96693,1502.34203,2216.30896,0.677857671071275
mrk005,K174,319.02462,1554.81132,1873.83594,0.829747838009767
mrk005,K175,655.70586,1370.65658,2026.36244,0.676412350003882
mrk005,K177,599.17409,1827.19258,2426.36667,0.753057071955246
mrk005,K179,702.446,1584.52965,2286.97565,0.692849375112498
mrk005,K181,441.75969,1754.39885,2196.15854,0.798848907328885
mrk005,K182,288.5623,1679.49288,1968.05518,0.853376926148991
mrk005,K183,868.4245,1430.828,2299.2525,0.622301378382757
mrk005,K184,740.42382,1614.40189,2354.82571,0.685571710527995
mrk005,K185,417.18021,1917.91241,2335.09262,0.821343185093874
mrk005,K187,903.46474,1697.40207,2600.86681,0.652629370898081
mrk005,K188,619.48896,1392.51178,2012.00074,0.692103015826923
mrk005,K189,508.01241,1165.49688,1673.50929,0.696438846778078
mrk005,K190,421.73025,1553.99136,1975.72161,0.786543687194878
mrk005,K191,637.95983,1494.24729,2132.20712,0.700798377410915
mrk005,K192,711.85568,1750.29476,2462.15044,0.710880509803455
mrk005,K193,703.35856,1478.29492,2181.65348,0.677602989453669
mrk005,K194,799.45753,1320.40085,2119.85838,0.622872198660743
mrk005,K195,373.90943,1935.81836,2309.72779,0.838115369430612
mrk005,K198,500.46254,1706.75418,2207.21672,0.773260806034489
mrk005,K199,689.72538,1592.03652,2281.7619,0.697722457369456
mrk005,K200,477.4905,1874.49446,2351.98496,0.796984033435316
mrk005,K202,703.25814,1445.84087,2149.09901,0.672766058367874
mrk005,K204,579.89559,1705.25655,2285.15214,0.746233268302215
mrk005,K205,350.29276,1626.45778,1976.75054,0.822793643956713
mrk005,K206,430.67019,1864.65951,2295.3297,0.812371098583354
mrk005,K207,333.6994,1664.57838,1998.27778,0.833006500227411
mrk005,K208,1008.89842,1679.74381,2688.64223,0.624755421624096
mrk005,K210,297.17284,1661.19715,1958.36999,0.848255007216486
mrk005,K211,389.52696,1762.74894,2152.2759,0.819016251587447
mrk005,K212,334.06335,1543.1345,1877.19785,0.822041480603656
mrk005,K215,672.87539,1385.97138,2058.84677,0.6731784998259
mrk005,K216,356.29271,1613.04928,1969.34199,0.81908032641908
mrk005,K217,329.26357,1570.98591,1900.24948,0.82672613598084
mrk005,K218,353.44117,1752.80264,2106.24381,0.832193610102527
mrk005,K219,722.49955,1567.52536,2290.02491,0.684501445008299
mrk005,K220,775.12219,1553.29916,2328.42135,0.667103984422751
mrk005,K221,400.93602,1620.14497,2021.08099,0.801622981966695
mrk005,K222,362.98378,1692.34918,2055.33296,0.823394171618792
mrk005,K223,641.26067,2011.86733,2653.128,0.758300138553436
mrk005,K224,389.38305,1612.83604,2002.21909,0.80552425459094
mrk005,K225,794.64607,1414.25636,2208.90243,0.640252978489412
mrk005,K228,352.56239,1601.98312,1954.54551,0.819619247443361
mrk005,K229,380.01886,1705.46848,2085.48734,0.817779349358218
mrk005,K231,621.14598,1518.65328,2139.79926,0.709717639588304
mrk005,N002,407.23286,1995.68911,2402.92197,0.830525974174684
mrk005,N003,415.70716,2129.74242,2545.44958,0.836686154278491
mrk005,N004,476.14526,1906.30663,2382.45189,0.800144858329122
mrk005,N005,397.35455,2079.99127,2477.34582,0.839604730679062
mrk005,N007,454.67818,1822.11945,2276.79763,0.800299256284802
mrk005,N009,434.11697,2104.15088,2538.26785,0.828971174180849
mrk005,N010,434.16375,2021.95737,2456.12112,0.823231946313788
mrk005,N011,453.8197,2239.18565,2693.00535,0.831482065195303
mrk005,N015,378.83476,1990.00083,2368.83559,0.840075536859018
mrk005,N016,370.91934,1778.38434,2149.30368,0.827423484428222
mrk005,N017,417.88595,2104.17731,2522.06326,0.834307903125317
