Prefix,Componentes_CHL,Models,Traits,Heredabilidad
CPBrote,C,BRR,CPBrote.C,0.535703816545019
CPBrote,C,BRR,CPBrote.C,0.461400994566999
CPBrote,C,BRR,CPBrote.C,0.466281112101716
CPBrote,C,BRR,CPBrote.C,0.521806412394961
CPBrote,C,BRR,CPBrote.C,0.475227547925778
CPBrote,C,BRR,CPBrote.C,0.50799878335269
CPBrote,C,BRR,CPBrote.C,0.543083574074519
CPBrote,C,BRR,CPBrote.C,0.542939517226615
CPBrote,C,BRR,CPBrote.C,0.536119017427759
CPBrote,C,BRR,CPBrote.C,0.539777693912322
CPBrote,C,BRR,CPBrote.C,0.485909593794824
CPBrote,C,BRR,CPBrote.C,0.531744431450041
CPBrote,C,BRR,CPBrote.C,0.558638025011399
CPBrote,C,BRR,CPBrote.C,0.571252463183122
CPBrote,C,BRR,CPBrote.C,0.614732825574002
CPBrote,C,BRR,CPBrote.C,0.608294246008692
CPBrote,C,BRR,CPBrote.C,0.556651733613801
CPBrote,C,BRR,CPBrote.C,0.589730732799482
CPBrote,C,BRR,CPBrote.C,0.599492195325235
CPBrote,C,BRR,CPBrote.C,0.603426623994618
CPBrote,C,BRR,CPBrote.C,0.588651476326342
CPBrote,C,BRR,CPBrote.C,0.632938465974406
CPBrote,C,BRR,CPBrote.C,0.623879891521252
CPBrote,C,BRR,CPBrote.C,0.638782824823
CPBrote,C,BRR,CPBrote.C,0.636530851342661
CPBrote,C,BRR,CPBrote.C,0.633665297211903
CPBrote,C,BRR,CPBrote.C,0.643354906449073
CPBrote,C,BRR,CPBrote.C,0.680485309119874
CPBrote,C,BRR,CPBrote.C,0.658104583602324
CPBrote,C,BRR,CPBrote.C,0.608599325360555
CPBrote,C,BRR,CPBrote.C,0.631842541180345
CPBrote,C,BRR,CPBrote.C,0.662560838188401
CPBrote,C,BRR,CPBrote.C,0.70494237749424
CPBrote,C,BRR,CPBrote.C,0.654323481006714
CPBrote,C,BRR,CPBrote.C,0.669397568339695
CPBrote,C,BRR,CPBrote.C,0.663481088809084
CPBrote,C,BRR,CPBrote.C,0.63746336652891
CPBrote,C,BRR,CPBrote.C,0.594886999068034
CPBrote,C,BRR,CPBrote.C,0.654124971995179
CPBrote,C,BRR,CPBrote.C,0.676516991299083
CPBrote,C,BRR,CPBrote.C,0.687269689228991
CPBrote,C,BRR,CPBrote.C,0.68836170125919
CPBrote,C,BRR,CPBrote.C,0.666723254299613
CPBrote,C,BRR,CPBrote.C,0.668685798985262
CPBrote,C,BRR,CPBrote.C,0.637928179105507
CPBrote,C,BRR,CPBrote.C,0.658667384812301
CPBrote,C,BRR,CPBrote.C,0.670867387439131
CPBrote,C,BRR,CPBrote.C,0.684002551771726
CPBrote,C,BRR,CPBrote.C,0.664635712521439
CPBrote,C,BRR,CPBrote.C,0.612550914327284
CPBrote,C,BRR,CPBrote.C,0.681494441557348
CPBrote,C,BRR,CPBrote.C,0.619428690301531
CPBrote,C,BRR,CPBrote.C,0.643892498027539
CPBrote,C,BRR,CPBrote.C,0.612290800558193
CPBrote,C,BRR,CPBrote.C,0.632833604259561
CPBrote,C,BRR,CPBrote.C,0.632812689089122
CPBrote,C,BRR,CPBrote.C,0.600521794360003
CPBrote,C,BRR,CPBrote.C,0.629538239656083
CPBrote,C,BRR,CPBrote.C,0.621365538207117
CPBrote,C,BRR,CPBrote.C,0.587556879086643
CPBrote,C,BRR,CPBrote.C,0.614856580227814
CPBrote,C,BRR,CPBrote.C,0.596399808368609
CPBrote,C,BRR,CPBrote.C,0.574569453880008
CPBrote,C,BRR,CPBrote.C,0.586373526595451
CPBrote,C,BRR,CPBrote.C,0.610070312483359
CPBrote,C,BRR,CPBrote.C,0.630921331176843
CPBrote,C,BRR,CPBrote.C,0.590891379960226
CPBrote,C,BRR,CPBrote.C,0.583178050780224
CPBrote,C,BRR,CPBrote.C,0.61725040163382
CPBrote,C,BRR,CPBrote.C,0.607896790852806
CPBrote,C,BRR,CPBrote.C,0.570189628754735
CPBrote,C,BRR,CPBrote.C,0.589050153305901
CPBrote,C,BRR,CPBrote.C,0.594797205355429
CPBrote,C,BRR,CPBrote.C,0.539572803366398
CPBrote,C,BRR,CPBrote.C,0.600780906730489
CPBrote,C,BRR,CPBrote.C,0.550698510691774
CPBrote,C,BRR,CPBrote.C,0.493436693213644
CPBrote,C,BRR,CPBrote.C,0.504358250156451
CPBrote,C,BRR,CPBrote.C,0.469861275255884
CPBrote,C,BRR,CPBrote.C,0.511395544623918
CPBrote,C,BRR,CPBrote.C,0.577931920062882
CPBrote,C,BRR,CPBrote.C,0.552473354143817
CPBrote,C,BRR,CPBrote.C,0.538508174401713
CPBrote,C,BRR,CPBrote.C,0.55329448300376
CPBrote,C,BRR,CPBrote.C,0.496834573576014
CPBrote,C,BRR,CPBrote.C,0.54042146606001
CPBrote,C,BRR,CPBrote.C,0.545265000249912
CPBrote,C,BRR,CPBrote.C,0.514267011149258
CPBrote,C,BRR,CPBrote.C,0.53194720058263
CPBrote,C,BRR,CPBrote.C,0.536877040434711
CPBrote,C,BRR,CPBrote.C,0.567602511091431
CPBrote,C,BRR,CPBrote.C,0.511899367026901
CPBrote,C,BRR,CPBrote.C,0.527228704875268
CPBrote,C,BRR,CPBrote.C,0.495847353107242
CPBrote,C,BRR,CPBrote.C,0.477052123050109
CPBrote,C,BRR,CPBrote.C,0.464149680850685
CPBrote,C,BRR,CPBrote.C,0.488601054312415
CPBrote,C,BRR,CPBrote.C,0.471104412698817
CPBrote,C,BRR,CPBrote.C,0.456618528089075
CPBrote,C,BRR,CPBrote.C,0.490402835032907
CPBrote,C,BRR,CPBrote.C,0.446556349549722
CPBrote,C,BRR,CPBrote.C,0.483155873844929
CPBrote,C,BRR,CPBrote.C,0.486807579839285
CPBrote,C,BRR,CPBrote.C,0.496824272316469
CPBrote,C,BRR,CPBrote.C,0.528155064336362
CPBrote,C,BRR,CPBrote.C,0.517881666570544
CPBrote,C,BRR,CPBrote.C,0.526314680886636
CPBrote,C,BRR,CPBrote.C,0.54351315992436
CPBrote,C,BRR,CPBrote.C,0.548376679481455
CPBrote,C,BRR,CPBrote.C,0.537629731525346
CPBrote,C,BRR,CPBrote.C,0.534864591506682
CPBrote,C,BRR,CPBrote.C,0.518142292162189
CPBrote,C,BRR,CPBrote.C,0.557335553197045
CPBrote,C,BRR,CPBrote.C,0.545549658058589
CPBrote,C,BRR,CPBrote.C,0.533379107055321
CPBrote,C,BRR,CPBrote.C,0.564340693501194
CPBrote,C,BRR,CPBrote.C,0.533210755493421
CPBrote,C,BRR,CPBrote.C,0.541369968479257
CPBrote,C,BRR,CPBrote.C,0.565477379090913
CPBrote,C,BRR,CPBrote.C,0.570775634132666
CPBrote,C,BRR,CPBrote.C,0.548398621681718
CPBrote,C,BRR,CPBrote.C,0.542727454110136
CPBrote,C,BRR,CPBrote.C,0.52620685619276
CPBrote,C,BRR,CPBrote.C,0.550534028942043
CPBrote,C,BRR,CPBrote.C,0.593809161192728
CPBrote,C,BRR,CPBrote.C,0.540563253862775
CPBrote,C,BRR,CPBrote.C,0.549866355664117
CPBrote,C,BRR,CPBrote.C,0.560908201774318
CPBrote,C,BRR,CPBrote.C,0.592526598886245
CPBrote,C,BRR,CPBrote.C,0.615467093846282
CPBrote,C,BRR,CPBrote.C,0.600152758523387
CPBrote,C,BRR,CPBrote.C,0.624332863009087
CPBrote,C,BRR,CPBrote.C,0.637072298021176
CPBrote,C,BRR,CPBrote.C,0.609312384332624
CPBrote,C,BRR,CPBrote.C,0.596843194530955
CPBrote,C,BRR,CPBrote.C,0.570169181238558
CPBrote,C,BRR,CPBrote.C,0.579483445469451
CPBrote,C,BRR,CPBrote.C,0.548805281380092
CPBrote,C,BRR,CPBrote.C,0.549416361593873
CPBrote,C,BRR,CPBrote.C,0.572252153742666
CPBrote,C,BRR,CPBrote.C,0.536321307934456
CPBrote,C,BRR,CPBrote.C,0.523074185667821
CPBrote,C,BRR,CPBrote.C,0.564725802552791
CPBrote,C,BRR,CPBrote.C,0.548146458915793
CPBrote,C,BRR,CPBrote.C,0.578265782988507
CPBrote,C,BRR,CPBrote.C,0.53491001151057
CPBrote,C,BRR,CPBrote.C,0.515786027262007
CPBrote,C,BRR,CPBrote.C,0.442089759556522
CPBrote,C,BRR,CPBrote.C,0.479155177730457
CPBrote,C,BRR,CPBrote.C,0.500268600967337
CPBrote,C,BRR,CPBrote.C,0.526752096482927
CPBrote,C,BRR,CPBrote.C,0.583980375291668
CPBrote,C,BRR,CPBrote.C,0.573467684157787
CPBrote,C,BRR,CPBrote.C,0.555002090822811
CPBrote,C,BRR,CPBrote.C,0.56693413131605
CPBrote,C,BRR,CPBrote.C,0.589123672628934
CPBrote,C,BRR,CPBrote.C,0.623519965042735
CPBrote,C,BRR,CPBrote.C,0.612401076459633
CPBrote,C,BRR,CPBrote.C,0.598759316097797
CPBrote,C,BRR,CPBrote.C,0.623474703820805
CPBrote,C,BRR,CPBrote.C,0.637817881416758
CPBrote,C,BRR,CPBrote.C,0.601516281767377
CPBrote,C,BRR,CPBrote.C,0.630321332956405
CPBrote,C,BRR,CPBrote.C,0.594571431836274
CPBrote,C,BRR,CPBrote.C,0.580503496880473
CPBrote,C,BRR,CPBrote.C,0.60353183456724
CPBrote,C,BRR,CPBrote.C,0.59371993035297
CPBrote,C,BRR,CPBrote.C,0.594517994369626
CPBrote,C,BRR,CPBrote.C,0.597526054759356
CPBrote,C,BRR,CPBrote.C,0.634875367904942
CPBrote,C,BRR,CPBrote.C,0.600471594346368
CPBrote,C,BRR,CPBrote.C,0.605737681854916
CPBrote,C,BRR,CPBrote.C,0.589121799244053
CPBrote,C,BRR,CPBrote.C,0.593914587714988
CPBrote,C,BRR,CPBrote.C,0.573519052613538
CPBrote,C,BRR,CPBrote.C,0.607922950217353
CPBrote,C,BRR,CPBrote.C,0.581030073740808
CPBrote,C,BRR,CPBrote.C,0.50492671768478
CPBrote,C,BRR,CPBrote.C,0.516615309959966
CPBrote,C,BRR,CPBrote.C,0.57642881616621
CPBrote,C,BRR,CPBrote.C,0.543167408894615
CPBrote,C,BRR,CPBrote.C,0.538722125316143
CPBrote,C,BRR,CPBrote.C,0.497021030855281
CPBrote,C,BRR,CPBrote.C,0.503881936540965
CPBrote,C,BRR,CPBrote.C,0.47892388339803
CPBrote,C,BRR,CPBrote.C,0.444922967710505
CPBrote,C,BRR,CPBrote.C,0.429760910674974
CPBrote,C,BRR,CPBrote.C,0.462589574163086
CPBrote,C,BRR,CPBrote.C,0.482744429750594
CPBrote,C,BRR,CPBrote.C,0.473782617244188
CPBrote,C,BRR,CPBrote.C,0.473257024616201
CPBrote,C,BRR,CPBrote.C,0.503233062798036
CPBrote,C,BRR,CPBrote.C,0.497551850673434
CPBrote,C,BRR,CPBrote.C,0.491576470373004
CPBrote,C,BRR,CPBrote.C,0.483965665407417
CPBrote,C,BRR,CPBrote.C,0.53296088489427
CPBrote,C,BRR,CPBrote.C,0.560118655240606
CPBrote,C,BRR,CPBrote.C,0.599801752224014
CPBrote,C,BRR,CPBrote.C,0.558624111371161
CPBrote,C,BRR,CPBrote.C,0.567036050645284
CPBrote,C,BRR,CPBrote.C,0.569006715744956
CPBrote,C,BRR,CPBrote.C,0.551365566550609
CPBrote,C,BRR,CPBrote.C,0.600764237815163
CPBrote,C,BRR,CPBrote.C,0.617715100243242
CPBrote,C,BRR,CPBrote.C,0.609710814177269
CPBrote,C,BRR,CPBrote.C,0.537980985642539
CPBrote,C,BRR,CPBrote.C,0.523464190810212
CPBrote,C,BRR,CPBrote.C,0.528601505055279
CPBrote,C,BRR,CPBrote.C,0.526138223409243
CPBrote,C,BRR,CPBrote.C,0.484991290118243
CPBrote,C,BRR,CPBrote.C,0.490739801582841
CPBrote,C,BRR,CPBrote.C,0.539201063204582
CPBrote,C,BRR,CPBrote.C,0.526088312758959
CPBrote,C,BRR,CPBrote.C,0.526200573545727
CPBrote,C,BRR,CPBrote.C,0.543641828469896
CPBrote,C,BRR,CPBrote.C,0.529802945246454
CPBrote,C,BRR,CPBrote.C,0.545481719506044
CPBrote,C,BRR,CPBrote.C,0.486643459500123
CPBrote,C,BRR,CPBrote.C,0.552557285059956
CPBrote,C,BRR,CPBrote.C,0.559046343720396
CPBrote,C,BRR,CPBrote.C,0.562745184559493
CPBrote,C,BRR,CPBrote.C,0.514473148452006
CPBrote,C,BRR,CPBrote.C,0.587749519231497
CPBrote,C,BRR,CPBrote.C,0.593052584741403
CPBrote,C,BRR,CPBrote.C,0.568126511246344
CPBrote,C,BRR,CPBrote.C,0.548091155396442
CPBrote,C,BRR,CPBrote.C,0.507163951250211
CPBrote,C,BRR,CPBrote.C,0.560791669085257
CPBrote,C,BRR,CPBrote.C,0.554240371338618
CPBrote,C,BRR,CPBrote.C,0.577507027662108
CPBrote,C,BRR,CPBrote.C,0.511331940743276
CPBrote,C,BRR,CPBrote.C,0.602605611876525
CPBrote,C,BRR,CPBrote.C,0.565101131856281
CPBrote,C,BRR,CPBrote.C,0.526412452592314
CPBrote,C,BRR,CPBrote.C,0.567526695640204
CPBrote,C,BRR,CPBrote.C,0.576539724028256
CPBrote,C,BRR,CPBrote.C,0.555502602560021
CPBrote,C,BRR,CPBrote.C,0.607607754155623
CPBrote,C,BRR,CPBrote.C,0.618474300980069
CPBrote,C,BRR,CPBrote.C,0.644646226042579
CPBrote,C,BRR,CPBrote.C,0.621976598120148
CPBrote,C,BRR,CPBrote.C,0.606088669806753
CPBrote,C,BRR,CPBrote.C,0.601958238399894
CPBrote,C,BRR,CPBrote.C,0.625252303410876
CPBrote,C,BRR,CPBrote.C,0.616415420154646
CPBrote,C,BRR,CPBrote.C,0.61191686487241
CPBrote,C,BRR,CPBrote.C,0.549683078175108
CPBrote,C,BRR,CPBrote.C,0.512736287261953
CPBrote,C,BRR,CPBrote.C,0.566253908865936
CPBrote,C,BRR,CPBrote.C,0.559884210906014
CPBrote,C,BRR,CPBrote.C,0.584038870870677
CPBrote,C,BRR,CPBrote.C,0.601988022473298
CPBrote,C,BRR,CPBrote.C,0.638927064418411
CPBrote,C,BRR,CPBrote.C,0.60159685429587
CPBrote,C,BRR,CPBrote.C,0.590022089556178
CPBrote,C,BRR,CPBrote.C,0.570503985760688
CPBrote,C,BRR,CPBrote.C,0.596254751277044
CPBrote,C,BRR,CPBrote.C,0.600499845990101
CPBrote,C,BRR,CPBrote.C,0.613846081477261
CPBrote,C,BRR,CPBrote.C,0.64889095133807
CPBrote,C,BRR,CPBrote.C,0.62597704743163
CPBrote,C,BRR,CPBrote.C,0.61076551773691
CPBrote,C,BRR,CPBrote.C,0.582353420454573
CPBrote,C,BRR,CPBrote.C,0.604531081744398
CPBrote,C,BRR,CPBrote.C,0.602599560577794
CPBrote,C,BRR,CPBrote.C,0.538040436561219
CPBrote,C,BRR,CPBrote.C,0.574386902591185
CPBrote,C,BRR,CPBrote.C,0.587761827677747
CPBrote,C,BRR,CPBrote.C,0.582248458357396
CPBrote,C,BRR,CPBrote.C,0.531541763146825
CPBrote,C,BRR,CPBrote.C,0.561076223820196
CPBrote,C,BRR,CPBrote.C,0.537337177239433
CPBrote,C,BRR,CPBrote.C,0.557679688357759
CPBrote,C,BRR,CPBrote.C,0.537859869982458
CPBrote,C,BRR,CPBrote.C,0.570735705438807
CPBrote,C,BRR,CPBrote.C,0.525181133130494
CPBrote,C,BRR,CPBrote.C,0.519757479922707
CPBrote,C,BRR,CPBrote.C,0.48597139948187
CPBrote,C,BRR,CPBrote.C,0.475611710302769
CPBrote,C,BRR,CPBrote.C,0.510949317397468
CPBrote,C,BRR,CPBrote.C,0.480084254900348
CPBrote,C,BRR,CPBrote.C,0.496017447659392
CPBrote,C,BRR,CPBrote.C,0.450822303440948
CPBrote,C,BRR,CPBrote.C,0.463048340708688
CPBrote,C,BRR,CPBrote.C,0.506658121065299
CPBrote,C,BRR,CPBrote.C,0.509238292609931
CPBrote,C,BRR,CPBrote.C,0.513380366299887
CPBrote,C,BRR,CPBrote.C,0.483855059164302
CPBrote,C,BRR,CPBrote.C,0.548624414596968
CPBrote,C,BRR,CPBrote.C,0.472362150934175
CPBrote,C,BRR,CPBrote.C,0.522484213332602
CPBrote,C,BRR,CPBrote.C,0.570526926413738
CPBrote,C,BRR,CPBrote.C,0.554675239498102
CPBrote,C,BRR,CPBrote.C,0.576944842681374
CPBrote,C,BRR,CPBrote.C,0.602150349750985
CPBrote,C,BRR,CPBrote.C,0.578344945603691
CPBrote,C,BRR,CPBrote.C,0.596579583733604
CPBrote,C,BRR,CPBrote.C,0.52862935899884
CPBrote,C,BRR,CPBrote.C,0.553943443513504
CPBrote,C,BRR,CPBrote.C,0.550893468889239
CPBrote,C,BRR,CPBrote.C,0.547125826145256
CPBrote,C,BRR,CPBrote.C,0.553530272452728
CPBrote,C,BRR,CPBrote.C,0.546717289549591
CPBrote,C,BRR,CPBrote.C,0.5306563983149
CPBrote,C,BRR,CPBrote.C,0.554536977415791
CPBrote,C,BRR,CPBrote.C,0.51004707355629
CPBrote,C,BRR,CPBrote.C,0.478597454327035
CPBrote,C,BRR,CPBrote.C,0.530468857538652
CPBrote,C,BRR,CPBrote.C,0.553960682240187
CPBrote,C,BRR,CPBrote.C,0.573697020766355
CPBrote,C,BRR,CPBrote.C,0.540691527928211
CPBrote,C,BRR,CPBrote.C,0.580021667696038
CPBrote,C,BRR,CPBrote.C,0.59289056380925
CPBrote,C,BRR,CPBrote.C,0.634756385280247
CPBrote,C,BRR,CPBrote.C,0.638933456914009
CPBrote,C,BRR,CPBrote.C,0.620873651068757
CPBrote,C,BRR,CPBrote.C,0.645041403299933
CPBrote,C,BRR,CPBrote.C,0.590305076469718
CPBrote,C,BRR,CPBrote.C,0.56113831019473
CPBrote,C,BRR,CPBrote.C,0.558378771780617
CPBrote,C,BRR,CPBrote.C,0.564978417914376
CPBrote,C,BRR,CPBrote.C,0.606831599069691
CPBrote,C,BRR,CPBrote.C,0.614366966094823
CPBrote,C,BRR,CPBrote.C,0.605173246025256
CPBrote,C,BRR,CPBrote.C,0.599090409858121
CPBrote,C,BRR,CPBrote.C,0.625201690907788
CPBrote,C,BRR,CPBrote.C,0.643286203256101
CPBrote,C,BRR,CPBrote.C,0.580502382738346
CPBrote,C,BRR,CPBrote.C,0.585281570717779
CPBrote,C,BRR,CPBrote.C,0.585420765638369
CPBrote,C,BRR,CPBrote.C,0.622415623036962
CPBrote,C,BRR,CPBrote.C,0.589818176203683
CPBrote,C,BRR,CPBrote.C,0.621170862478067
CPBrote,C,BRR,CPBrote.C,0.610682685845337
CPBrote,C,BRR,CPBrote.C,0.648182332082581
CPBrote,C,BRR,CPBrote.C,0.629051137277949
CPBrote,C,BRR,CPBrote.C,0.617666101278296
CPBrote,C,BRR,CPBrote.C,0.630695849551248
CPBrote,C,BRR,CPBrote.C,0.607249682667627
CPBrote,C,BRR,CPBrote.C,0.600544047455019
CPBrote,C,BRR,CPBrote.C,0.578067658243804
CPBrote,C,BRR,CPBrote.C,0.570332699559992
CPBrote,C,BRR,CPBrote.C,0.559653113061717
CPBrote,C,BRR,CPBrote.C,0.570650521464501
CPBrote,C,BRR,CPBrote.C,0.53042771883799
CPBrote,C,BRR,CPBrote.C,0.55391214304101
CPBrote,C,BRR,CPBrote.C,0.533698973018736
CPBrote,C,BRR,CPBrote.C,0.574818107015555
CPBrote,C,BRR,CPBrote.C,0.580498588332316
CPBrote,C,BRR,CPBrote.C,0.569142335169756
CPBrote,C,BRR,CPBrote.C,0.559851651064034
CPBrote,C,BRR,CPBrote.C,0.56993235971816
CPBrote,C,BRR,CPBrote.C,0.585864011283476
CPBrote,C,BRR,CPBrote.C,0.523976309927764
CPBrote,C,BRR,CPBrote.C,0.490755219036518
CPBrote,C,BRR,CPBrote.C,0.522841256770475
CPBrote,C,BRR,CPBrote.C,0.51408537417491
CPBrote,C,BRR,CPBrote.C,0.491848228774659
CPBrote,C,BRR,CPBrote.C,0.50468024379735
CPBrote,C,BRR,CPBrote.C,0.500140075127876
CPBrote,C,BRR,CPBrote.C,0.519227106868892
CPBrote,C,BRR,CPBrote.C,0.510651396716784
CPBrote,C,BRR,CPBrote.C,0.520692665405096
CPBrote,C,BRR,CPBrote.C,0.55578231401821
CPBrote,C,BRR,CPBrote.C,0.587275111875735
CPBrote,C,BRR,CPBrote.C,0.567126926687996
CPBrote,C,BRR,CPBrote.C,0.587032581273623
CPBrote,C,BRR,CPBrote.C,0.52691863513088
CPBrote,C,BRR,CPBrote.C,0.540755851776536
CPBrote,C,BRR,CPBrote.C,0.53892372694393
CPBrote,C,BRR,CPBrote.C,0.59079926149576
CPBrote,C,BRR,CPBrote.C,0.586082593969918
CPBrote,C,BRR,CPBrote.C,0.58851159812854
CPBrote,C,BRR,CPBrote.C,0.597705519535138
CPBrote,C,BRR,CPBrote.C,0.599360386698768
CPBrote,C,BRR,CPBrote.C,0.621273917895643
CPBrote,C,BRR,CPBrote.C,0.507836301487268
CPBrote,C,BRR,CPBrote.C,0.485626060436943
CPBrote,C,BRR,CPBrote.C,0.478434688380417
CPBrote,C,BRR,CPBrote.C,0.537618535788814
CPBrote,C,BRR,CPBrote.C,0.518012838828536
CPBrote,C,BRR,CPBrote.C,0.517784385170879
CPBrote,C,BRR,CPBrote.C,0.556008571033712
CPBrote,C,BRR,CPBrote.C,0.517654407554773
CPBrote,C,BRR,CPBrote.C,0.521841805094365
CPBrote,C,BRR,CPBrote.C,0.516396697719923
CPBrote,C,BRR,CPBrote.C,0.472537356373436
CPBrote,C,BRR,CPBrote.C,0.474495748359065
CPBrote,C,BRR,CPBrote.C,0.509460262836097
CPBrote,C,BRR,CPBrote.C,0.479042652853284
CPBrote,C,BRR,CPBrote.C,0.444186012065441
CPBrote,C,BRR,CPBrote.C,0.469539390106265
CPBrote,C,BRR,CPBrote.C,0.432273408707856
CPBrote,C,BRR,CPBrote.C,0.45996143848598
CPBrote,C,BRR,CPBrote.C,0.49507805949568
CPBrote,C,BRR,CPBrote.C,0.492186336343486
CPBrote,C,BRR,CPBrote.C,0.500147014044422
CPBrote,C,BRR,CPBrote.C,0.540181611855459
CPBrote,C,BRR,CPBrote.C,0.537916775380352
CPBrote,C,BRR,CPBrote.C,0.578097383952065
CPBrote,C,BRR,CPBrote.C,0.549474165102837
CPBrote,C,BRR,CPBrote.C,0.630784812291074
CPBrote,C,BRR,CPBrote.C,0.566751186058789
CPBrote,C,BRR,CPBrote.C,0.554581751054644
CPBrote,C,BRR,CPBrote.C,0.560250379711082
CPBrote,C,BRR,CPBrote.C,0.531797833139076
CPBrote,C,BRR,CPBrote.C,0.552737653781759
CPBrote,C,BRR,CPBrote.C,0.537981596424985
CPBrote,C,BRR,CPBrote.C,0.555814824887192
CPBrote,C,BRR,CPBrote.C,0.570874169245541
CPBrote,C,BRR,CPBrote.C,0.558686321762134
CPBrote,C,BRR,CPBrote.C,0.521958096401794
CPBrote,C,BRR,CPBrote.C,0.534906516022025
CPBrote,C,BRR,CPBrote.C,0.518628824240497
CPBrote,C,BRR,CPBrote.C,0.540400523878605
CPBrote,C,BRR,CPBrote.C,0.536103428153569
CPBrote,C,BRR,CPBrote.C,0.480169467851513
CPBrote,C,BRR,CPBrote.C,0.540319560065521
CPBrote,C,BRR,CPBrote.C,0.528388901521451
CPBrote,C,BRR,CPBrote.C,0.56145171294961
CPBrote,C,BRR,CPBrote.C,0.585055581054075
CPBrote,C,BRR,CPBrote.C,0.571267629090683
CPBrote,C,BRR,CPBrote.C,0.564485320794819
CPBrote,C,BRR,CPBrote.C,0.513516062884484
CPBrote,C,BRR,CPBrote.C,0.512057779409964
CPBrote,C,BRR,CPBrote.C,0.486711328152378
CPBrote,C,BRR,CPBrote.C,0.547956617962511
CPBrote,C,BRR,CPBrote.C,0.485724105197014
CPBrote,C,BRR,CPBrote.C,0.457520136577324
CPBrote,C,BRR,CPBrote.C,0.497292902307821
CPBrote,C,BRR,CPBrote.C,0.477032020052315
CPBrote,C,BRR,CPBrote.C,0.489880668082048
CPBrote,C,BRR,CPBrote.C,0.562484498680082
CPBrote,C,BRR,CPBrote.C,0.546894579449494
CPBrote,C,BRR,CPBrote.C,0.580806500457855
CPBrote,C,BRR,CPBrote.C,0.542682895321559
CPBrote,C,BRR,CPBrote.C,0.508631758082856
CPBrote,C,BRR,CPBrote.C,0.528289794999639
CPBrote,C,BRR,CPBrote.C,0.582299961507094
CPBrote,C,BRR,CPBrote.C,0.5310636616898
CPBrote,C,BRR,CPBrote.C,0.504513428040004
CPBrote,C,BRR,CPBrote.C,0.497803343018862
CPBrote,C,BRR,CPBrote.C,0.524127859498417
CPBrote,C,BRR,CPBrote.C,0.534714245087923
CPBrote,C,BRR,CPBrote.C,0.517352559510566
CPBrote,C,BRR,CPBrote.C,0.498016809712452
CPBrote,C,BRR,CPBrote.C,0.518524849970816
CPBrote,C,BRR,CPBrote.C,0.516583939913
CPBrote,C,BRR,CPBrote.C,0.525291943304121
CPBrote,C,BRR,CPBrote.C,0.566646840043332
CPBrote,C,BRR,CPBrote.C,0.56294943677916
CPBrote,C,BRR,CPBrote.C,0.519639781745783
CPBrote,C,BRR,CPBrote.C,0.57925104774635
CPBrote,C,BRR,CPBrote.C,0.562978927485238
CPBrote,C,BRR,CPBrote.C,0.57840976495511
CPBrote,C,BRR,CPBrote.C,0.567067798061541
CPBrote,C,BRR,CPBrote.C,0.582412939269823
CPBrote,C,BRR,CPBrote.C,0.590538470074042
CPBrote,C,BRR,CPBrote.C,0.560862694917155
CPBrote,C,BRR,CPBrote.C,0.551476228895664
CPBrote,C,BRR,CPBrote.C,0.542754724070856
CPBrote,C,BRR,CPBrote.C,0.515637923681476
CPBrote,C,BRR,CPBrote.C,0.549622565412763
CPBrote,C,BRR,CPBrote.C,0.541441783486146
CPBrote,C,BRR,CPBrote.C,0.554092537704496
CPBrote,C,BRR,CPBrote.C,0.557189667196283
CPBrote,C,BRR,CPBrote.C,0.577713370179621
CPBrote,C,BRR,CPBrote.C,0.535498697279118
CPBrote,C,BRR,CPBrote.C,0.572235561065892
CPBrote,C,BRR,CPBrote.C,0.543345753043014
CPBrote,C,BRR,CPBrote.C,0.584102677093621
CPBrote,C,BRR,CPBrote.C,0.584726310937685
CPBrote,C,BRR,CPBrote.C,0.564268868151417
CPBrote,C,BRR,CPBrote.C,0.617677665865751
CPBrote,C,BRR,CPBrote.C,0.572094017629417
CPBrote,C,BRR,CPBrote.C,0.583217734738777
CPBrote,C,BRR,CPBrote.C,0.594897298071579
CPBrote,C,BRR,CPBrote.C,0.595797712863472
CPBrote,C,BRR,CPBrote.C,0.583786051438581
CPBrote,C,BRR,CPBrote.C,0.578615205786399
CPBrote,C,BRR,CPBrote.C,0.553997885223734
CPBrote,C,BRR,CPBrote.C,0.548184880394849
CPBrote,C,BRR,CPBrote.C,0.616085586161616
CPBrote,C,BRR,CPBrote.C,0.591448311929287
CPBrote,C,BRR,CPBrote.C,0.556523783533485
CPBrote,C,BRR,CPBrote.C,0.559783904260604
CPBrote,C,BRR,CPBrote.C,0.603876483449377
CPBrote,C,BRR,CPBrote.C,0.606719359610811
CPBrote,C,BRR,CPBrote.C,0.576686320995082
CPBrote,C,BRR,CPBrote.C,0.609068808126153
CPBrote,C,BRR,CPBrote.C,0.649696133007016
CPBrote,C,BRR,CPBrote.C,0.591032466778325
CPBrote,C,BRR,CPBrote.C,0.615817668630114
CPBrote,C,BRR,CPBrote.C,0.581723872781541
CPBrote,C,BRR,CPBrote.C,0.577950699191562
CPBrote,C,BRR,CPBrote.C,0.583451733854942
CPBrote,C,BRR,CPBrote.C,0.523245863247539
CPBrote,C,BRR,CPBrote.C,0.570306663115558
CPBrote,C,BRR,CPBrote.C,0.642452735285406
