Prefix,CHL_Components,Models,Traits,Heritability
BerryC,C,BRR,BerryC.C,0.138993106676431
BerryC,C,BRR,BerryC.C,0.132112978635164
BerryC,C,BRR,BerryC.C,0.155187146099152
BerryC,C,BRR,BerryC.C,0.160476132561043
BerryC,C,BRR,BerryC.C,0.156752415274966
BerryC,C,BRR,BerryC.C,0.186868406203281
BerryC,C,BRR,BerryC.C,0.212181104775754
BerryC,C,BRR,BerryC.C,0.225804815860524
BerryC,C,BRR,BerryC.C,0.227838976138473
BerryC,C,BRR,BerryC.C,0.22507912699116
BerryC,C,BRR,BerryC.C,0.228509928495733
BerryC,C,BRR,BerryC.C,0.207395554416999
BerryC,C,BRR,BerryC.C,0.204842265749993
BerryC,C,BRR,BerryC.C,0.206072733523241
BerryC,C,BRR,BerryC.C,0.196089889732189
BerryC,C,BRR,BerryC.C,0.190149858027583
BerryC,C,BRR,BerryC.C,0.166044117630619
BerryC,C,BRR,BerryC.C,0.187446968568908
BerryC,C,BRR,BerryC.C,0.184329492399515
BerryC,C,BRR,BerryC.C,0.163147837997423
BerryC,C,BRR,BerryC.C,0.186893728848381
BerryC,C,BRR,BerryC.C,0.175101065996889
BerryC,C,BRR,BerryC.C,0.17681602203733
BerryC,C,BRR,BerryC.C,0.212249780939539
BerryC,C,BRR,BerryC.C,0.170883142046207
BerryC,C,BRR,BerryC.C,0.181546714301798
BerryC,C,BRR,BerryC.C,0.181882863410729
BerryC,C,BRR,BerryC.C,0.18162199756705
BerryC,C,BRR,BerryC.C,0.160164160503829
BerryC,C,BRR,BerryC.C,0.167993835783709
BerryC,C,BRR,BerryC.C,0.20538681359776
BerryC,C,BRR,BerryC.C,0.240690259742229
BerryC,C,BRR,BerryC.C,0.212072452750228
BerryC,C,BRR,BerryC.C,0.235236293579033
BerryC,C,BRR,BerryC.C,0.203873081882163
BerryC,C,BRR,BerryC.C,0.187318682023069
BerryC,C,BRR,BerryC.C,0.245297282388417
BerryC,C,BRR,BerryC.C,0.238913595533288
BerryC,C,BRR,BerryC.C,0.242410712834842
BerryC,C,BRR,BerryC.C,0.216115863349591
BerryC,C,BRR,BerryC.C,0.27179847961227
BerryC,C,BRR,BerryC.C,0.259336575207389
BerryC,C,BRR,BerryC.C,0.253015590108571
BerryC,C,BRR,BerryC.C,0.225950096288241
BerryC,C,BRR,BerryC.C,0.182926106850466
BerryC,C,BRR,BerryC.C,0.204984617914138
BerryC,C,BRR,BerryC.C,0.18546128953894
BerryC,C,BRR,BerryC.C,0.204352881209363
BerryC,C,BRR,BerryC.C,0.190957343169314
BerryC,C,BRR,BerryC.C,0.196285951737523
BerryC,C,BRR,BerryC.C,0.16924871003653
BerryC,C,BRR,BerryC.C,0.181723087753837
BerryC,C,BRR,BerryC.C,0.174566580827276
BerryC,C,BRR,BerryC.C,0.159630840227719
BerryC,C,BRR,BerryC.C,0.145691525245975
BerryC,C,BRR,BerryC.C,0.127427803228802
BerryC,C,BRR,BerryC.C,0.12224843560463
BerryC,C,BRR,BerryC.C,0.123940381053654
BerryC,C,BRR,BerryC.C,0.156467219602481
BerryC,C,BRR,BerryC.C,0.14533962782696
BerryC,C,BRR,BerryC.C,0.150239024095719
BerryC,C,BRR,BerryC.C,0.149063511287552
BerryC,C,BRR,BerryC.C,0.145720479008708
BerryC,C,BRR,BerryC.C,0.1746748890032
BerryC,C,BRR,BerryC.C,0.150119569389034
BerryC,C,BRR,BerryC.C,0.126813518247583
BerryC,C,BRR,BerryC.C,0.12901767881266
BerryC,C,BRR,BerryC.C,0.126289906893369
BerryC,C,BRR,BerryC.C,0.121975816896398
BerryC,C,BRR,BerryC.C,0.116493351755099
BerryC,C,BRR,BerryC.C,0.149466136026673
BerryC,C,BRR,BerryC.C,0.150462512391487
BerryC,C,BRR,BerryC.C,0.165151072690631
BerryC,C,BRR,BerryC.C,0.173715502447704
BerryC,C,BRR,BerryC.C,0.203160441536339
BerryC,C,BRR,BerryC.C,0.164045051995108
BerryC,C,BRR,BerryC.C,0.202936748579364
BerryC,C,BRR,BerryC.C,0.162509210692688
BerryC,C,BRR,BerryC.C,0.181978864652454
BerryC,C,BRR,BerryC.C,0.163865036409604
BerryC,C,BRR,BerryC.C,0.172345999289963
BerryC,C,BRR,BerryC.C,0.146610962890385
BerryC,C,BRR,BerryC.C,0.155748423692719
BerryC,C,BRR,BerryC.C,0.168042443299574
BerryC,C,BRR,BerryC.C,0.17169166718535
BerryC,C,BRR,BerryC.C,0.177165905185089
BerryC,C,BRR,BerryC.C,0.161249601896563
BerryC,C,BRR,BerryC.C,0.139884549446202
BerryC,C,BRR,BerryC.C,0.148328818241941
BerryC,C,BRR,BerryC.C,0.16053258872291
BerryC,C,BRR,BerryC.C,0.161127919254707
BerryC,C,BRR,BerryC.C,0.18928213429873
BerryC,C,BRR,BerryC.C,0.204013558751498
BerryC,C,BRR,BerryC.C,0.177649817956185
BerryC,C,BRR,BerryC.C,0.201204905227052
BerryC,C,BRR,BerryC.C,0.186696559466257
BerryC,C,BRR,BerryC.C,0.227575375845549
BerryC,C,BRR,BerryC.C,0.22496579194264
BerryC,C,BRR,BerryC.C,0.19744588171389
BerryC,C,BRR,BerryC.C,0.228704487624602
BerryC,C,BRR,BerryC.C,0.234379374623698
BerryC,C,BRR,BerryC.C,0.220933006312832
BerryC,C,BRR,BerryC.C,0.208427737547312
BerryC,C,BRR,BerryC.C,0.197501171246858
BerryC,C,BRR,BerryC.C,0.24605614673533
BerryC,C,BRR,BerryC.C,0.222469096433037
BerryC,C,BRR,BerryC.C,0.217937567559412
BerryC,C,BRR,BerryC.C,0.185245733838644
BerryC,C,BRR,BerryC.C,0.199051610588857
BerryC,C,BRR,BerryC.C,0.181296105921145
BerryC,C,BRR,BerryC.C,0.184606493470311
BerryC,C,BRR,BerryC.C,0.161492743097976
BerryC,C,BRR,BerryC.C,0.154267453037303
BerryC,C,BRR,BerryC.C,0.165135722825935
BerryC,C,BRR,BerryC.C,0.16816302803633
BerryC,C,BRR,BerryC.C,0.161404424608695
BerryC,C,BRR,BerryC.C,0.157256035068762
BerryC,C,BRR,BerryC.C,0.153648744469353
BerryC,C,BRR,BerryC.C,0.163596222006393
BerryC,C,BRR,BerryC.C,0.17904083261448
BerryC,C,BRR,BerryC.C,0.184139697519979
BerryC,C,BRR,BerryC.C,0.195246360195386
BerryC,C,BRR,BerryC.C,0.18169561858504
BerryC,C,BRR,BerryC.C,0.193973682233723
BerryC,C,BRR,BerryC.C,0.200983420623294
BerryC,C,BRR,BerryC.C,0.20989164181454
BerryC,C,BRR,BerryC.C,0.196206518820762
BerryC,C,BRR,BerryC.C,0.175655012945563
BerryC,C,BRR,BerryC.C,0.177499693989079
BerryC,C,BRR,BerryC.C,0.164095029382451
BerryC,C,BRR,BerryC.C,0.15770635116756
BerryC,C,BRR,BerryC.C,0.124377462604188
BerryC,C,BRR,BerryC.C,0.145385756513379
BerryC,C,BRR,BerryC.C,0.139150931255963
BerryC,C,BRR,BerryC.C,0.158852082250347
BerryC,C,BRR,BerryC.C,0.173333169942423
BerryC,C,BRR,BerryC.C,0.166607909421957
BerryC,C,BRR,BerryC.C,0.150135464810923
BerryC,C,BRR,BerryC.C,0.165154351939596
BerryC,C,BRR,BerryC.C,0.198149961787621
BerryC,C,BRR,BerryC.C,0.167812664339878
BerryC,C,BRR,BerryC.C,0.207750901624496
BerryC,C,BRR,BerryC.C,0.179313956513312
BerryC,C,BRR,BerryC.C,0.157095863878927
BerryC,C,BRR,BerryC.C,0.138844827387906
BerryC,C,BRR,BerryC.C,0.155188548592753
BerryC,C,BRR,BerryC.C,0.152685040480147
BerryC,C,BRR,BerryC.C,0.147627808987483
BerryC,C,BRR,BerryC.C,0.169463817232098
BerryC,C,BRR,BerryC.C,0.159661745058539
BerryC,C,BRR,BerryC.C,0.126178514923363
BerryC,C,BRR,BerryC.C,0.142581947078216
BerryC,C,BRR,BerryC.C,0.156498760213158
BerryC,C,BRR,BerryC.C,0.151237408294669
BerryC,C,BRR,BerryC.C,0.198649601727113
BerryC,C,BRR,BerryC.C,0.223951273132427
BerryC,C,BRR,BerryC.C,0.192138522755642
BerryC,C,BRR,BerryC.C,0.165601138624774
BerryC,C,BRR,BerryC.C,0.155032004852864
BerryC,C,BRR,BerryC.C,0.171441625618826
BerryC,C,BRR,BerryC.C,0.164317978346781
BerryC,C,BRR,BerryC.C,0.181280060271926
BerryC,C,BRR,BerryC.C,0.180354116483809
BerryC,C,BRR,BerryC.C,0.156312772888335
BerryC,C,BRR,BerryC.C,0.157375502763112
BerryC,C,BRR,BerryC.C,0.148198653636612
BerryC,C,BRR,BerryC.C,0.1371011366041
BerryC,C,BRR,BerryC.C,0.167859933938807
BerryC,C,BRR,BerryC.C,0.172263032938812
BerryC,C,BRR,BerryC.C,0.145414403082604
BerryC,C,BRR,BerryC.C,0.166864618770539
BerryC,C,BRR,BerryC.C,0.160231083470879
BerryC,C,BRR,BerryC.C,0.160662849134147
BerryC,C,BRR,BerryC.C,0.151207869444538
BerryC,C,BRR,BerryC.C,0.154957372129308
BerryC,C,BRR,BerryC.C,0.166713705507787
BerryC,C,BRR,BerryC.C,0.177112409724427
BerryC,C,BRR,BerryC.C,0.173066912163492
BerryC,C,BRR,BerryC.C,0.162929589647012
BerryC,C,BRR,BerryC.C,0.143757545409398
BerryC,C,BRR,BerryC.C,0.132275215544264
BerryC,C,BRR,BerryC.C,0.128029125589137
BerryC,C,BRR,BerryC.C,0.140284361423095
BerryC,C,BRR,BerryC.C,0.134494810272723
BerryC,C,BRR,BerryC.C,0.138809718938827
BerryC,C,BRR,BerryC.C,0.157581106537104
BerryC,C,BRR,BerryC.C,0.128107735425183
BerryC,C,BRR,BerryC.C,0.175668908203351
BerryC,C,BRR,BerryC.C,0.177148545207979
BerryC,C,BRR,BerryC.C,0.187404451651805
BerryC,C,BRR,BerryC.C,0.170616878441591
BerryC,C,BRR,BerryC.C,0.166297100435752
BerryC,C,BRR,BerryC.C,0.168731313074659
BerryC,C,BRR,BerryC.C,0.181648727243828
BerryC,C,BRR,BerryC.C,0.18981852018523
BerryC,C,BRR,BerryC.C,0.183119266098759
BerryC,C,BRR,BerryC.C,0.17248443075254
BerryC,C,BRR,BerryC.C,0.184676542297884
BerryC,C,BRR,BerryC.C,0.203791845034964
BerryC,C,BRR,BerryC.C,0.171616743092579
BerryC,C,BRR,BerryC.C,0.167469013086048
BerryC,C,BRR,BerryC.C,0.17277024481332
BerryC,C,BRR,BerryC.C,0.172864032235761
BerryC,C,BRR,BerryC.C,0.1642376323955
BerryC,C,BRR,BerryC.C,0.187708478110919
BerryC,C,BRR,BerryC.C,0.167423961048383
BerryC,C,BRR,BerryC.C,0.128519424856744
BerryC,C,BRR,BerryC.C,0.162998025703973
BerryC,C,BRR,BerryC.C,0.142983888914122
BerryC,C,BRR,BerryC.C,0.135685665448588
BerryC,C,BRR,BerryC.C,0.143466650493533
BerryC,C,BRR,BerryC.C,0.131050859293249
BerryC,C,BRR,BerryC.C,0.136031915027921
BerryC,C,BRR,BerryC.C,0.122229184491267
BerryC,C,BRR,BerryC.C,0.12760615946248
BerryC,C,BRR,BerryC.C,0.14757909426527
BerryC,C,BRR,BerryC.C,0.143580197808828
BerryC,C,BRR,BerryC.C,0.118594376548677
BerryC,C,BRR,BerryC.C,0.127819817829484
BerryC,C,BRR,BerryC.C,0.158894232580035
BerryC,C,BRR,BerryC.C,0.139107954732422
BerryC,C,BRR,BerryC.C,0.152645454947402
BerryC,C,BRR,BerryC.C,0.151383109043909
BerryC,C,BRR,BerryC.C,0.151426372382885
BerryC,C,BRR,BerryC.C,0.162865166898963
BerryC,C,BRR,BerryC.C,0.151035307396617
BerryC,C,BRR,BerryC.C,0.154306237492723
BerryC,C,BRR,BerryC.C,0.129363222630614
BerryC,C,BRR,BerryC.C,0.151153240051248
BerryC,C,BRR,BerryC.C,0.148687984420895
BerryC,C,BRR,BerryC.C,0.137007247078407
BerryC,C,BRR,BerryC.C,0.1525655487104
BerryC,C,BRR,BerryC.C,0.154989225420537
BerryC,C,BRR,BerryC.C,0.138801065395495
BerryC,C,BRR,BerryC.C,0.17042206913542
BerryC,C,BRR,BerryC.C,0.152528983884408
BerryC,C,BRR,BerryC.C,0.187654495461243
BerryC,C,BRR,BerryC.C,0.196068088559483
BerryC,C,BRR,BerryC.C,0.224089412486356
BerryC,C,BRR,BerryC.C,0.240824203600896
BerryC,C,BRR,BerryC.C,0.192188924657
BerryC,C,BRR,BerryC.C,0.213432031842386
BerryC,C,BRR,BerryC.C,0.187039114204084
BerryC,C,BRR,BerryC.C,0.18002609817261
BerryC,C,BRR,BerryC.C,0.186515068414098
BerryC,C,BRR,BerryC.C,0.246927376848459
BerryC,C,BRR,BerryC.C,0.20884187518403
BerryC,C,BRR,BerryC.C,0.168217314001164
BerryC,C,BRR,BerryC.C,0.14322126708029
BerryC,C,BRR,BerryC.C,0.123711588501923
BerryC,C,BRR,BerryC.C,0.11777952664148
BerryC,C,BRR,BerryC.C,0.118765777868674
BerryC,C,BRR,BerryC.C,0.121425398338615
BerryC,C,BRR,BerryC.C,0.116807291862881
BerryC,C,BRR,BerryC.C,0.126035236054673
BerryC,C,BRR,BerryC.C,0.113041062271521
BerryC,C,BRR,BerryC.C,0.131069091932878
BerryC,C,BRR,BerryC.C,0.119609162107578
BerryC,C,BRR,BerryC.C,0.126480794543497
BerryC,C,BRR,BerryC.C,0.111807590991101
BerryC,C,BRR,BerryC.C,0.122096104245886
BerryC,C,BRR,BerryC.C,0.107312961976239
BerryC,C,BRR,BerryC.C,0.10979281563727
BerryC,C,BRR,BerryC.C,0.123161540482877
BerryC,C,BRR,BerryC.C,0.141427518863982
BerryC,C,BRR,BerryC.C,0.157104114129607
BerryC,C,BRR,BerryC.C,0.155181790928793
BerryC,C,BRR,BerryC.C,0.18959307624345
BerryC,C,BRR,BerryC.C,0.173575797931361
BerryC,C,BRR,BerryC.C,0.180512378939092
BerryC,C,BRR,BerryC.C,0.169885808973497
BerryC,C,BRR,BerryC.C,0.169387788700377
BerryC,C,BRR,BerryC.C,0.174556630855354
BerryC,C,BRR,BerryC.C,0.195807129037229
BerryC,C,BRR,BerryC.C,0.168673287444264
BerryC,C,BRR,BerryC.C,0.167417211735231
BerryC,C,BRR,BerryC.C,0.176241458585812
BerryC,C,BRR,BerryC.C,0.174794258667567
BerryC,C,BRR,BerryC.C,0.173324187765614
BerryC,C,BRR,BerryC.C,0.196822316827355
BerryC,C,BRR,BerryC.C,0.189007861879374
BerryC,C,BRR,BerryC.C,0.16003690552094
BerryC,C,BRR,BerryC.C,0.164803373825869
BerryC,C,BRR,BerryC.C,0.158031883492216
BerryC,C,BRR,BerryC.C,0.154141210055129
BerryC,C,BRR,BerryC.C,0.184378863495886
BerryC,C,BRR,BerryC.C,0.172476229933938
BerryC,C,BRR,BerryC.C,0.215127803718196
BerryC,C,BRR,BerryC.C,0.219756889739099
BerryC,C,BRR,BerryC.C,0.242612324379561
BerryC,C,BRR,BerryC.C,0.229612740053235
BerryC,C,BRR,BerryC.C,0.227329413216994
BerryC,C,BRR,BerryC.C,0.183195036098662
BerryC,C,BRR,BerryC.C,0.205393841364485
BerryC,C,BRR,BerryC.C,0.178739671733754
BerryC,C,BRR,BerryC.C,0.175821947074193
BerryC,C,BRR,BerryC.C,0.186796953722359
BerryC,C,BRR,BerryC.C,0.183999178505776
BerryC,C,BRR,BerryC.C,0.182913631925117
BerryC,C,BRR,BerryC.C,0.181857170984111
BerryC,C,BRR,BerryC.C,0.205139924558329
BerryC,C,BRR,BerryC.C,0.174009735404314
BerryC,C,BRR,BerryC.C,0.18019503487827
BerryC,C,BRR,BerryC.C,0.172600771364288
BerryC,C,BRR,BerryC.C,0.17107636197216
BerryC,C,BRR,BerryC.C,0.175131656943024
BerryC,C,BRR,BerryC.C,0.156996457604044
BerryC,C,BRR,BerryC.C,0.140990578715504
BerryC,C,BRR,BerryC.C,0.137913477915453
BerryC,C,BRR,BerryC.C,0.153108046317173
BerryC,C,BRR,BerryC.C,0.137872550407375
BerryC,C,BRR,BerryC.C,0.122639705133112
BerryC,C,BRR,BerryC.C,0.119993961987442
BerryC,C,BRR,BerryC.C,0.146348980788726
BerryC,C,BRR,BerryC.C,0.133210501439518
BerryC,C,BRR,BerryC.C,0.151166566633466
BerryC,C,BRR,BerryC.C,0.148638370252673
BerryC,C,BRR,BerryC.C,0.123731842592743
BerryC,C,BRR,BerryC.C,0.127575566617814
BerryC,C,BRR,BerryC.C,0.116993112925727
BerryC,C,BRR,BerryC.C,0.105484993805283
BerryC,C,BRR,BerryC.C,0.111849410230155
BerryC,C,BRR,BerryC.C,0.120120325724783
BerryC,C,BRR,BerryC.C,0.116952102063417
BerryC,C,BRR,BerryC.C,0.135350140425748
BerryC,C,BRR,BerryC.C,0.145781429885811
BerryC,C,BRR,BerryC.C,0.148935272371842
BerryC,C,BRR,BerryC.C,0.136219915668397
BerryC,C,BRR,BerryC.C,0.152627084444407
BerryC,C,BRR,BerryC.C,0.149968342419956
BerryC,C,BRR,BerryC.C,0.150341130194924
BerryC,C,BRR,BerryC.C,0.154223913543254
BerryC,C,BRR,BerryC.C,0.146043393585008
BerryC,C,BRR,BerryC.C,0.152033925122151
BerryC,C,BRR,BerryC.C,0.168724964202696
BerryC,C,BRR,BerryC.C,0.157762527572863
BerryC,C,BRR,BerryC.C,0.161485463325744
BerryC,C,BRR,BerryC.C,0.165040259523755
BerryC,C,BRR,BerryC.C,0.138304553909239
BerryC,C,BRR,BerryC.C,0.154531854708813
BerryC,C,BRR,BerryC.C,0.1385709593487
BerryC,C,BRR,BerryC.C,0.12668478085496
BerryC,C,BRR,BerryC.C,0.112615738848805
BerryC,C,BRR,BerryC.C,0.123379627276179
BerryC,C,BRR,BerryC.C,0.137051536582302
BerryC,C,BRR,BerryC.C,0.142292954854792
BerryC,C,BRR,BerryC.C,0.148561983690401
BerryC,C,BRR,BerryC.C,0.168688800662999
BerryC,C,BRR,BerryC.C,0.163920000353573
BerryC,C,BRR,BerryC.C,0.199833365346036
BerryC,C,BRR,BerryC.C,0.189715229538203
BerryC,C,BRR,BerryC.C,0.197831894621431
BerryC,C,BRR,BerryC.C,0.178741512279745
BerryC,C,BRR,BerryC.C,0.201597202980325
BerryC,C,BRR,BerryC.C,0.176955501851659
BerryC,C,BRR,BerryC.C,0.189623142844218
BerryC,C,BRR,BerryC.C,0.204933721366
BerryC,C,BRR,BerryC.C,0.21694369981169
BerryC,C,BRR,BerryC.C,0.205452864503475
BerryC,C,BRR,BerryC.C,0.246738443719069
BerryC,C,BRR,BerryC.C,0.231261614701631
BerryC,C,BRR,BerryC.C,0.277634084574808
BerryC,C,BRR,BerryC.C,0.230667001757034
BerryC,C,BRR,BerryC.C,0.240266192842233
BerryC,C,BRR,BerryC.C,0.244569551179651
BerryC,C,BRR,BerryC.C,0.203244165655345
BerryC,C,BRR,BerryC.C,0.259538282992575
BerryC,C,BRR,BerryC.C,0.277884458081188
BerryC,C,BRR,BerryC.C,0.237382741410045
BerryC,C,BRR,BerryC.C,0.272688174204348
BerryC,C,BRR,BerryC.C,0.221534506836364
BerryC,C,BRR,BerryC.C,0.223251656110381
BerryC,C,BRR,BerryC.C,0.206070200203346
BerryC,C,BRR,BerryC.C,0.177490337290168
BerryC,C,BRR,BerryC.C,0.150012223479185
BerryC,C,BRR,BerryC.C,0.147654917801332
BerryC,C,BRR,BerryC.C,0.143769147469343
BerryC,C,BRR,BerryC.C,0.124519417350133
BerryC,C,BRR,BerryC.C,0.148157165732054
BerryC,C,BRR,BerryC.C,0.119774071108257
BerryC,C,BRR,BerryC.C,0.138708384255305
BerryC,C,BRR,BerryC.C,0.144009006916948
BerryC,C,BRR,BerryC.C,0.142980085376694
BerryC,C,BRR,BerryC.C,0.145171355740619
BerryC,C,BRR,BerryC.C,0.139871393210982
BerryC,C,BRR,BerryC.C,0.1579180025572
BerryC,C,BRR,BerryC.C,0.149606691296584
BerryC,C,BRR,BerryC.C,0.130437338666839
BerryC,C,BRR,BerryC.C,0.143479329659387
BerryC,C,BRR,BerryC.C,0.153724291395826
BerryC,C,BRR,BerryC.C,0.152520301191818
BerryC,C,BRR,BerryC.C,0.178166267127915
BerryC,C,BRR,BerryC.C,0.161083814135341
BerryC,C,BRR,BerryC.C,0.168645763754324
BerryC,C,BRR,BerryC.C,0.149224422413104
BerryC,C,BRR,BerryC.C,0.177611124450583
BerryC,C,BRR,BerryC.C,0.161264132477352
BerryC,C,BRR,BerryC.C,0.172760960788953
BerryC,C,BRR,BerryC.C,0.167721893777161
BerryC,C,BRR,BerryC.C,0.169000084605378
BerryC,C,BRR,BerryC.C,0.170039747564843
BerryC,C,BRR,BerryC.C,0.168578041333063
BerryC,C,BRR,BerryC.C,0.165489366831285
BerryC,C,BRR,BerryC.C,0.165890580163822
BerryC,C,BRR,BerryC.C,0.193358985133044
BerryC,C,BRR,BerryC.C,0.175484124376254
BerryC,C,BRR,BerryC.C,0.169620799463032
BerryC,C,BRR,BerryC.C,0.170761481960052
BerryC,C,BRR,BerryC.C,0.18878104345286
BerryC,C,BRR,BerryC.C,0.213710256970106
BerryC,C,BRR,BerryC.C,0.173670596230955
BerryC,C,BRR,BerryC.C,0.200310129172647
BerryC,C,BRR,BerryC.C,0.182343376197583
BerryC,C,BRR,BerryC.C,0.188177250628408
BerryC,C,BRR,BerryC.C,0.20032542311232
BerryC,C,BRR,BerryC.C,0.218451077050792
BerryC,C,BRR,BerryC.C,0.247711664105775
BerryC,C,BRR,BerryC.C,0.236373624260142
BerryC,C,BRR,BerryC.C,0.235187418452657
BerryC,C,BRR,BerryC.C,0.191509485667755
BerryC,C,BRR,BerryC.C,0.208824038921725
BerryC,C,BRR,BerryC.C,0.209548590233478
BerryC,C,BRR,BerryC.C,0.223654068041537
BerryC,C,BRR,BerryC.C,0.204910861828719
BerryC,C,BRR,BerryC.C,0.192476483987493
BerryC,C,BRR,BerryC.C,0.179036642936118
BerryC,C,BRR,BerryC.C,0.198483469533982
BerryC,C,BRR,BerryC.C,0.197301975561652
BerryC,C,BRR,BerryC.C,0.209882993400935
BerryC,C,BRR,BerryC.C,0.200531229376973
BerryC,C,BRR,BerryC.C,0.197324748674465
BerryC,C,BRR,BerryC.C,0.156585694585627
BerryC,C,BRR,BerryC.C,0.154585526689785
BerryC,C,BRR,BerryC.C,0.151527699263296
BerryC,C,BRR,BerryC.C,0.177170366244769
BerryC,C,BRR,BerryC.C,0.181123566500057
BerryC,C,BRR,BerryC.C,0.163056926568762
BerryC,C,BRR,BerryC.C,0.178430168192997
BerryC,C,BRR,BerryC.C,0.215498990863137
BerryC,C,BRR,BerryC.C,0.222724111479144
BerryC,C,BRR,BerryC.C,0.221325890100605
BerryC,C,BRR,BerryC.C,0.220398926536288
BerryC,C,BRR,BerryC.C,0.19352980939828
BerryC,C,BRR,BerryC.C,0.177297793348059
BerryC,C,BRR,BerryC.C,0.188786365728379
BerryC,C,BRR,BerryC.C,0.243928813723527
BerryC,C,BRR,BerryC.C,0.19309022444739
BerryC,C,BRR,BerryC.C,0.185350910038878
BerryC,C,BRR,BerryC.C,0.208954461823821
BerryC,C,BRR,BerryC.C,0.211747764913826
BerryC,C,BRR,BerryC.C,0.222225035734124
BerryC,C,BRR,BerryC.C,0.223664580380508
BerryC,C,BRR,BerryC.C,0.213349127481689
BerryC,C,BRR,BerryC.C,0.236667910711873
BerryC,C,BRR,BerryC.C,0.261238268280239
BerryC,C,BRR,BerryC.C,0.292943918669274
BerryC,C,BRR,BerryC.C,0.300540935923585
BerryC,C,BRR,BerryC.C,0.291388223210364
BerryC,C,BRR,BerryC.C,0.279432490350743
BerryC,C,BRR,BerryC.C,0.269908379992168
BerryC,C,BRR,BerryC.C,0.334763687387459
BerryC,C,BRR,BerryC.C,0.301608160567834
BerryC,C,BRR,BerryC.C,0.260322519913812
BerryC,C,BRR,BerryC.C,0.337836964609511
BerryC,C,BRR,BerryC.C,0.270443460858735
BerryC,C,BRR,BerryC.C,0.25020022730163
BerryC,C,BRR,BerryC.C,0.236064301150825
BerryC,C,BRR,BerryC.C,0.21468855440308
BerryC,C,BRR,BerryC.C,0.210043636993778
BerryC,C,BRR,BerryC.C,0.205742541306506
BerryC,C,BRR,BerryC.C,0.211189438275017
BerryC,C,BRR,BerryC.C,0.195181272798626
BerryC,C,BRR,BerryC.C,0.170184875233893
BerryC,C,BRR,BerryC.C,0.179547990915163
BerryC,C,BRR,BerryC.C,0.151989774250131
BerryC,C,BRR,BerryC.C,0.179381906452843
BerryC,C,BRR,BerryC.C,0.163790285622902
BerryC,C,BRR,BerryC.C,0.184112061581932
BerryC,C,BRR,BerryC.C,0.182127619378909
BerryC,C,BRR,BerryC.C,0.179527027090881
BerryC,C,BRR,BerryC.C,0.228060845785544
BerryC,C,BRR,BerryC.C,0.212620703387747
BerryC,C,BRR,BerryC.C,0.192879453622942
BerryC,C,BRR,BerryC.C,0.183389256014387
BerryC,C,BRR,BerryC.C,0.178541889527633
BerryC,C,BRR,BerryC.C,0.1892270765656
BerryC,C,BRR,BerryC.C,0.203415350002396
BerryC,C,BRR,BerryC.C,0.200148163199541
BerryC,C,BRR,BerryC.C,0.186293818691535
BerryC,C,BRR,BerryC.C,0.197127396283795
BerryC,C,BRR,BerryC.C,0.198021047228496
BerryC,C,BRR,BerryC.C,0.162766007962601
BerryC,C,BRR,BerryC.C,0.179807329545494
BerryC,C,BRR,BerryC.C,0.219054166373621
BerryC,C,BRR,BerryC.C,0.176251278979754
BerryC,C,BRR,BerryC.C,0.183398683524092
BerryC,C,BRR,BerryC.C,0.16569951815474
BerryC,C,BRR,BerryC.C,0.153689091121065
BerryC,C,BRR,BerryC.C,0.123438495813018
BerryC,C,BRR,BerryC.C,0.133006199962619
BerryC,C,BRR,BerryC.C,0.121211637607167
BerryC,C,BRR,BerryC.C,0.121011109605758
BerryC,C,BRR,BerryC.C,0.15482693185307
BerryC,C,BRR,BerryC.C,0.149830839782002
BerryC,C,BRR,BerryC.C,0.147965102979126
BerryC,C,BRR,BerryC.C,0.126208536466144
BerryC,C,BRR,BerryC.C,0.155522976084447
BerryC,C,BRR,BerryC.C,0.160041533372986
BerryC,C,BRR,BerryC.C,0.148153964658975
BerryC,C,BRR,BerryC.C,0.140726428773482
BerryC,C,BRR,BerryC.C,0.174824732237499
BerryC,C,BRR,BerryC.C,0.205447157441418
BerryC,C,BRR,BerryC.C,0.159728440010231
BerryC,C,BRR,BerryC.C,0.156950231173831
BerryC,C,BRR,BerryC.C,0.169526437493856
BerryC,C,BRR,BerryC.C,0.158355014271882
BerryC,C,BRR,BerryC.C,0.164401457070152
BerryC,C,BRR,BerryC.C,0.177477892618627
BerryC,C,BRR,BerryC.C,0.177797222499958
BerryC,C,BRR,BerryC.C,0.140469781566177
BerryC,C,BRR,BerryC.C,0.200338075655883
BerryC,C,BRR,BerryC.C,0.190444816357099
BerryC,C,BRR,BerryC.C,0.176191507042878
BerryC,C,BRR,BerryC.C,0.152195600923457
BerryC,C,BRR,BerryC.C,0.155873302515171
BerryC,C,BRR,BerryC.C,0.188406258817961
BerryC,C,BRR,BerryC.C,0.160614674489477
BerryC,C,BRR,BerryC.C,0.189055126296355
BerryC,C,BRR,BerryC.C,0.186659562344491
BerryC,C,BRR,BerryC.C,0.159089500701146
BerryC,C,BRR,BerryC.C,0.146921888899829
BerryC,C,BRR,BerryC.C,0.144583283337491
BerryC,C,BRR,BerryC.C,0.162163230772458
BerryC,C,BRR,BerryC.C,0.134475784310642
BerryC,C,BRR,BerryC.C,0.150248649887718
BerryC,C,BRR,BerryC.C,0.155561511088148
BerryC,C,BRR,BerryC.C,0.145504694631584
