"TRAIT","HCL","HCLTrait","Value"
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",19
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",19
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",19
"CTallo","C","CTallo.C",19
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",38
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",38
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",45
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",38
"CTallo","C","CTallo.C",38
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",38
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",17
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",24
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",43
"CTallo","C","CTallo.C",19
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",21
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",6
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",16
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","C","CTallo.C",44
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",128
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",118
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",28
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",132
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",134
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",134
"CTallo","H","CTallo.H",132
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",134
"CTallo","H","CTallo.H",134
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",132
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",132
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",132
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",132
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",138
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",23
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",117
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
"CTallo","H","CTallo.H",359
